app_name,review,date
Seeing AI,I'm visually impaired and I always had to ask people to read things to me or discribe things for me. That wasn't always easy because there wasn't always people around me. But when I found this app I was like yay this will help me a lot! And it is helping me so much! Now when I want something discribed for me all I have to do is go to Seeing AI. Thank you so much for making this app!,2021-09-26 11:05:22
Seeing AI,I have decent eyes but this thing makes things easy for me. I’m not going to be getting new glasses for a while and I have a highly technical job.  I need to be able to read. Lifesaver.,2021-07-10 00:02:42
Seeing AI,"Barcode fails miserably 
1 out 5 items scanned found 
This is poor 
Other function are ok",2021-06-29 04:48:11
Seeing AI,I recently became blind. Your application has allowed me to be able to read my mail and read products that I have at home on my shelves and  allowed me to pay the taxi driver using your money identifier without fear of being ripped off. I would like to see the barcode scanner improved with more product availability. A lot of times it just says no description available. I would love to see this app available on the Mac so that I can scan my mail using my scanner. Just a thought :-),2021-06-24 05:59:20
Seeing AI,Absolutely love this app I use it all the time because whenever I buy groceries sometimes I may forget what I bot I need to figure out where to put it but sometimes it is hard for me to read the letters on boxes and things either because the letters are too small or the letters are too different from just normal print text seriously love this app. Thankyou! The only thing that I would say I would like to have if it’s even possible is I have a very hard time with expiration dates I always have to have someone come down and read it for me and I have not found a single app that has been able to find and read expiration dates don’t know if that’s possible if not that’s fine it would just be nice thing to have I’m even very skeptical about eating things in my fridge and pantry just because I don’t know if it’s any good or not and I don’t wanna have to call someone to say hey can you come tell if this is good or not so it definitely is a real problem for me don’t really know what else to do so if that is a feature that is possible to be added it would be great but again I very much love this app it has made my life so much easier thank you again,2021-04-24 17:33:43
Seeing AI,I like this app. I use it to read my recipe books and it is pretty accurate.,2021-03-08 16:53:08
Seeing AI,"Pro’s -
• Does what it says, how it says without glitches or ads.
• Doesn’t try to profit off the disability of others, giving us what comes free to others.
Con’s -
• People Recognition has to be done by taking their picture & many refuse to allow that. It would be easier if it can be done by a previously taken photo. This way permission isn’t needed to know who is around you!
• Vague description on objects & animals. Would love to know if it’s my dachshund or Chihuahua eating or just came in, I already know both are dogs!
Tips -
• To be a navigational assistance as well can erase the need of multiple apps & can be the one stop shop for the blind!
• Adding the option to use previous taken photos to recognize those around us.
I have been blind 6yrs & have used this app for 4 of them years. Sometimes I forget I’m blind due to this app! I recommend it on every device with a blind operator!",2021-01-14 01:12:33
Seeing AI,"I’ve followed Seeing AI for a long time, before Microsoft got it. And, it’s amazing app, even better than the one which is similar but expensive.  I noticed that more languages are added which is great. And, I’m wondering if Korean language is in your future list of languages for Seeing AI.",2020-12-29 08:40:37
Seeing AI,"Microsoft did AMAZING with this app. This app changed the life's of my visually impaired students. This is the premier and most powerful AI tool that I have ever seen. And the app is free without adds. It is obvious that Microsoft created this app as a service to the community, rather than just another paycheck. Thank you so much Microsoft.",2020-12-03 12:04:34
Seeing AI,"Hello, I am blind from Tunisia. I ask you to provide us with the feature of identifying Tunisian money through this application",2020-10-25 11:15:20
Seeing AI,"I use this with my musical keyboards all the time, which have menus and windows that wrap around from top to bottom and therefore can’t be reliably navigated.  My clothes are no longer mismatched and folding and sorting money is now much more managable.  Best of all, my cables are color-coded for easy setup on a live gig, and now I have no problem with setup.   Oh, and my little dog loves to be recognized too.",2020-10-21 16:53:27
Seeing AI,After last update the app crashes immediately in my iPhone X,2020-10-12 07:46:59
Seeing AI,Working with a sight impaired client and learning seeing so along with voice over finding it difficult any suggestions,2020-08-26 14:08:57
Seeing AI,please make a Arabic language with a language of this app,2020-08-08 07:03:18
